collision_id,crash_date,crash_time,on_street_name,cross_street_name,off_street_name,borough,zip_code,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,longitude,latitude
4407403,2021-04-14,10:00,LONG ISLAND EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.91388,40.730366
4408120,2021-04-15,17:47,AVENUE D,NOSTRAND AVENUE,,BROOKLYN,11226,0,0,0,0,0,0,0,0,Unspecified,-73.94852,40.640945
4407703,2021-04-15,12:00,EAST 96 STREET,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.947075,40.784237
4407668,2021-04-15,20:29,23 AVENUE,93 STREET,,QUEENS,11369,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,-73.87722,40.76803
4407570,2021-04-14,13:06,PITKIN AVENUE,THATFORD AVENUE,,BROOKLYN,11212,0,0,0,0,0,0,0,0,Unspecified,-73.90981,40.669823
4408101,2021-04-10,16:28,REMSEN AVENUE,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.92726,40.659336
4407898,2021-04-16,10:15,SOUTHERN BOULEVARD,,,,,0,0,0,0,0,0,0,0,Passing Too Closely,,
4407800,2021-04-16,4:00,,,323       STEWART AVENUE,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-74.14523,40.616093
4407917,2021-04-16,20:59,87 STREET,25 AVENUE,,QUEENS,11369,0,0,0,0,0,0,0,0,Turning Improperly,-73.88209,40.763546
4408151,2021-04-15,22:27,,,465       OCEAN PARKWAY,BROOKLYN,11218,0,0,0,0,0,0,0,0,Unspecified,-73.97266,40.637234
4407758,2021-04-15,19:00,,,702       PORT RICHMOND AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-74.14276,40.62614
4407780,2021-04-16,6:30,FDR DRIVE,,,,,4,0,0,0,0,0,4,0,Pavement Slippery,,
4408034,2021-04-16,7:30,,,2110      NEWKIRK AVENUE,BROOKLYN,11226,0,0,0,0,0,0,0,0,Unspecified,-73.95751,40.638313
4407998,2021-04-16,9:35,GLENWOOD ROAD,WILLIAMS AVENUE,,BROOKLYN,11207,2,0,0,0,0,0,2,0,Unsafe Speed,-73.89275,40.651352
4407410,2021-04-15,0:08,BREWER BOULEVARD,108 AVENUE,,QUEENS,11433,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,-73.79125,40.696564
4408112,2021-04-15,17:30,,,604       EAST 11 STREET,MANHATTAN,10009,0,0,0,0,0,0,0,0,Unspecified,-73.97906,40.72728
4407731,2021-04-16,2:12,PENNSYLVANIA AVENUE,JAMAICA AVENUE,,BROOKLYN,11207,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.897484,40.67816
4408095,2021-04-13,16:49,EAST 241 STREET,BULLARD AVENUE,,BRONX,10470,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,-73.85417,40.905174
4456465,2021-09-11,21:00,SAINT ANNS AVENUE,SAINT MARYS STREET,,BRONX,10454,1,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.91521,40.810387
4407470,2021-04-14,15:00,,,242       WEST 38 STREET,MANHATTAN,10018,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.990074,40.754044
4407582,2021-04-14,20:25,21 STREET,,,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,-73.941246,40.755234
4408360,2021-04-10,13:45,WATERBURY STREET,MESEROLE STREET,,BROOKLYN,11206,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.93699,40.708675
4408126,2021-04-16,18:45,,,902       UTICA AVENUE,BROOKLYN,11203,0,0,0,0,0,0,0,0,Traffic Control Disregarded,-73.93032,40.65103
4407395,2021-04-14,0:00,,,565       47 STREET,BROOKLYN,11220,0,0,0,0,0,0,0,0,Passing Too Closely,-74.00723,40.645985
4407904,2021-04-15,15:05,150 STREET,7 AVENUE,,QUEENS,11357,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,-73.816185,40.794773
4408288,2021-04-16,21:04,,,306       FORT WASHINGTON AVENUE,MANHATTAN,10033,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.940475,40.845467
4407961,2021-04-16,0:00,3 AVENUE,,,,,0,0,0,0,0,0,0,0,Unspecified,-74.01887,40.643875
4407363,2021-04-14,8:20,,,144-26    WELLER LANE,QUEENS,11422,0,0,0,0,0,0,0,0,Following Too Closely,-73.73472,40.658947
4407629,2021-04-15,15:45,BROOKLYN QUEENS EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Following Too Closely,-73.999344,40.69168
4407641,2021-04-15,18:23,BAY PARKWAY,CROPSEY AVENUE,,BROOKLYN,11214,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.99868,40.59727
4408140,2021-04-14,21:20,ELY AVENUE,TILLOTSON AVENUE,,BRONX,10469,0,0,0,0,0,0,0,0,Traffic Control Disregarded,-73.84005,40.878155
4408226,2021-04-02,22:20,MYRTLE AVENUE,BROADWAY,,BROOKLYN,11206,1,0,0,0,1,0,0,0,Unspecified,-73.935234,40.696983
4407500,2021-04-14,16:00,,,1421      STORY AVENUE,BRONX,10473,0,0,0,0,0,0,0,0,Unspecified,-73.882126,40.821075
4407558,2021-04-14,11:00,,,3865      BAYCHESTER AVENUE,BRONX,10466,0,0,0,0,0,0,0,0,Unspecified,-73.84167,40.88765
4407421,2021-04-14,8:45,,,124-09    LIBERTY AVENUE,QUEENS,11419,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.82005,40.687843
4407743,2021-04-14,22:32,BELMONT AVENUE,MONTAUK AVENUE,,BROOKLYN,11208,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,-73.87773,40.673252
4407876,2021-04-09,18:15,HAMILTON AVENUE,3 AVENUE,,,,0,0,0,0,0,0,0,0,Unspecified,,
4408261,2021-04-14,11:00,,,527       EASTERN PARKWAY,BROOKLYN,11216,0,0,0,0,0,0,0,0,Unspecified,-73.95116,40.6699
4407965,2021-04-16,15:04,GOWANUS EXPY (BQE),,,,,2,0,0,0,0,0,2,0,Following Too Closely,-73.99608,40.667683
4407450,2021-04-14,18:10,FARRAGUT ROAD,OCEAN AVENUE,,BROOKLYN,11230,0,0,0,0,0,0,0,0,Unspecified,-73.958206,40.63529
4407812,2021-04-13,13:00,,,76        NORTH 4 STREET,BROOKLYN,11249,0,0,0,0,0,0,0,0,Unspecified,-73.96202,40.71772
4408163,2021-04-16,15:20,HENRY HUDSON PARKWAY,,,,,4,0,0,0,0,0,4,0,Other Vehicular,-73.93778,40.857605
4408276,2021-04-16,18:25,WEST 35 STREET,,,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,-73.984085,40.7491
4407676,2021-04-15,17:03,KINGSTON PLACE,HOME LAWN STREET,,QUEENS,11432,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.79316,40.71493
4407868,2021-04-16,8:40,NORFOLK STREET,,,,,0,0,0,0,0,0,0,0,Passing Too Closely,-73.98552,40.721985
4456784,2021-09-08,18:00,,,112       RICHMOND HILL ROAD,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-74.16492,40.5843
4408111,2021-04-16,15:00,ATLANTIC AVENUE,,,,,0,0,0,0,0,0,0,0,Backing Unsafely,-73.9583,40.67983
4407807,2021-04-15,14:54,GREENPOINT AVENUE,MANHATTAN AVENUE,,BROOKLYN,11222,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.954254,40.730198
4407706,2021-04-15,9:30,WEST 135 STREET,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.957466,40.821117
4407456,2021-04-14,23:26,MAJOR DEEGAN EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Unsafe Speed,-73.92393,40.849167
4408050,2021-04-13,17:20,NEPTUNE AVENUE,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.97622,40.579826
4407699,2021-04-15,16:20,,,440       BERGEN STREET,BROOKLYN,11217,1,0,0,0,0,0,1,0,Other Vehicular,-73.97667,40.681335
4407605,2021-04-15,7:34,FDR DRIVE,,,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,-73.96,40.756725
4407135,2021-04-14,2:10,,,92-15     NORTHERN BOULEVARD,QUEENS,11372,0,0,0,0,0,0,0,0,Alcohol Involvement,-73.87594,40.756557
4407661,2021-04-15,15:30,DEWEY PLACE,HERKIMER STREET,,BROOKLYN,11233,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.9182,40.67792
4407930,2021-04-14,7:44,AVENUE U,RYDER STREET,,BROOKLYN,11234,0,0,0,0,0,0,0,0,Turning Improperly,-73.92554,40.607876
4407851,2021-04-16,15:16,BELT PARKWAY,,,,,0,0,0,0,0,0,0,0,Following Too Closely,-74.03375,40.607643
4407844,2021-04-15,13:45,OSBORNE AVENUE,RUSSELL STREET,,STATEN ISLAND,10308,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-74.149,40.540188
4407630,2021-04-15,0:00,,,305       96 STREET,BROOKLYN,11209,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-74.03348,40.616306
4407383,2021-04-14,19:40,FOREST PARK DRIVE,MYRTLE AVENUE,,,,0,0,0,0,0,0,0,0,Other Vehicular,,
4408202,2021-04-13,14:44,ROCKAWAY BEACH BOULEVARD,BEACH 102 STREET,,,,1,0,0,0,0,0,1,0,Turning Improperly,-73.823044,40.583874
4407516,2021-04-14,9:30,BAINBRIDGE AVENUE,EAST 208 STREET,,BRONX,10467,0,0,0,0,0,0,0,0,Unsafe Lane Changing,-73.879585,40.877827
4407317,2021-04-14,13:20,QUEENS BOULEVARD,,,,,1,0,0,0,0,0,1,0,Following Too Closely,-73.83147,40.714554
4408210,2021-04-15,16:00,37 AVENUE,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.82303,40.763668
4407894,2021-04-16,20:24,PELHAM PARKWAY,,,,,1,0,0,0,0,0,1,0,Unsafe Speed,,
4408354,2021-04-16,16:25,BROOKLYN QUEENS EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.95908,40.705246
4407911,2021-04-15,15:45,ULMER STREET,26 AVENUE,,QUEENS,11354,0,0,0,0,0,0,0,0,Following Too Closely,-73.838036,40.77451
4456516,2021-09-09,16:45,,,1400      YORK AVENUE,MANHATTAN,10021,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.95255,40.768482
4407839,2021-04-08,13:25,,,1844      LEXINGTON AVENUE,MANHATTAN,10029,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.942535,40.797405
4408084,2021-04-01,15:10,,,484       2 AVENUE,MANHATTAN,10016,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.978935,40.74058
4407510,2021-04-14,12:12,,,823       EAST 169 STREET,BRONX,10459,1,0,0,0,0,0,1,0,Unspecified,-73.8981,40.829723
4407992,2021-04-05,9:15,PARSONS BOULEVARD,59 AVENUE,,QUEENS,11365,1,0,1,0,0,0,0,0,Backing Unsafely,-73.81025,40.7406
4408252,2021-04-16,16:20,,,49-29     METROPOLITAN AVENUE,QUEENS,11385,0,0,0,0,0,0,0,0,Backing Unsafely,-73.917885,40.71363
4408221,2021-04-15,9:00,CATON AVENUE,EAST 7 STREET,,BROOKLYN,11218,1,0,0,0,0,0,1,0,Unspecified,-73.97351,40.647594
4456756,2021-08-28,18:00,8 AVENUE,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.98748,40.760403
4408030,2021-04-10,11:15,FORSYTH STREET,DELANCEY STREET,,MANHATTAN,10002,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.992165,40.71975
4407787,2021-04-13,13:40,UNIVERSITY AVENUE,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.93037,40.834503
4407646,2021-04-15,15:34,,,450       BAY STREET,STATEN ISLAND,10304,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,-74.076454,40.63115
4408195,2021-04-10,8:50,EAST 167 STREET,,,,,0,0,0,0,0,0,0,0,Following Too Closely,-73.92129,40.835724
4407571,2021-04-15,12:15,,,355       BARD AVENUE,STATEN ISLAND,10310,0,0,0,0,0,0,0,0,Unspecified,-74.106674,40.6354
4407908,2021-04-07,14:30,,,135-02    20 AVENUE,QUEENS,11356,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.833664,40.781647
4407427,2021-04-14,5:39,,,9         FLATBUSH AVENUE,BROOKLYN,11217,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,-73.98056,40.68837
4408409,2021-04-16,22:00,MADISON AVENUE,EAST 101 STREET,,MANHATTAN,10029,0,0,0,0,0,0,0,0,Other Vehicular,-73.95184,40.790417
4408121,2021-04-15,20:00,REMSEN AVENUE,DITMAS AVENUE,,BROOKLYN,11236,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.91474,40.6481
4407954,2021-04-16,14:00,,,91-48     193 STREET,QUEENS,11423,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.7673,40.71275
4407755,2021-04-14,8:45,BELT PARKWAY,,,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,-74.010056,40.60069
4407438,2021-04-14,17:00,,,98-32     57 AVENUE,QUEENS,11368,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.861046,40.738068
4408419,2021-04-15,23:09,LEFFERTS BOULEVARD,111 AVENUE,,QUEENS,11420,0,0,0,0,0,0,0,0,Passing Too Closely,-73.821365,40.680496
4408036,2021-04-16,15:32,,,1406      EAST 21 STREET,BROOKLYN,11210,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.954124,40.61924
4407871,2021-04-16,22:45,80 STREET,COLONIAL ROAD,,BROOKLYN,11209,0,0,0,0,0,0,0,0,Unspecified,-74.034645,40.629105
4407551,2021-04-14,11:40,KNICKERBOCKER AVENUE,HIMROD STREET,,BROOKLYN,11237,0,0,0,0,0,0,0,0,Passing Too Closely,-73.920135,40.699818
4407481,2021-04-14,14:15,CLEARVIEW EXPRESSWAY,26 AVENUE,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,
4407341,2021-04-14,10:10,MURDOCK AVENUE,FARMERS BOULEVARD,,QUEENS,11412,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.7623,40.69802
4407974,2021-04-10,0:00,WEST 64 STREET,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,
4408310,2021-04-15,20:00,GREENFIELD AVENUE,OSGOOD AVENUE,,STATEN ISLAND,10304,0,0,0,0,0,0,0,0,Unspecified,,
4408040,2021-04-16,12:30,OCEAN PARKWAY,AVENUE H,,BROOKLYN,11230,0,0,0,0,0,0,0,0,Unspecified,-73.971375,40.62893
4408069,2021-04-16,16:15,,,460       WEST 155 STREET,MANHATTAN,10032,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.942085,40.831177
4408267,2021-04-02,18:00,BERGEN STREET,UTICA AVENUE,,BROOKLYN,11213,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.930534,40.675037
4407358,2021-04-14,19:01,,,2820      SNYDER AVENUE,BROOKLYN,11226,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.95102,40.64884
4455876,2021-09-11,13:30,NORTHERN BOULEVARD,204 STREET,,QUEENS,11361,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.779274,40.757725
4407695,2021-04-15,10:13,,,525       EAST 72 STREET,MANHATTAN,10021,0,0,0,0,0,0,0,0,Passing Too Closely,-73.9531,40.766586
4407265,2021-04-14,9:40,BRUCKNER EXPRESSWAY,EAST TREMONT AVENUE,,BRONX,10465,0,0,0,0,0,0,0,0,Unspecified,-73.828285,40.833126
4408300,2021-04-10,22:06,,,1055      UNIVERSITY AVENUE,BRONX,10452,4,0,0,0,0,0,4,0,Following Too Closely,-73.930275,40.834675
4407768,2021-04-13,8:04,EAST 13 STREET,AVENUE T,,BROOKLYN,11229,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.958694,40.600883
4407680,2021-04-15,23:06,MARION AVENUE,EAST 193 STREET,,BRONX,10458,1,0,0,0,0,0,1,0,Traffic Control Disregarded,-73.8918,40.863647
4407494,2021-04-14,12:00,,,33        FERNDALE AVENUE,,,0,0,0,0,0,0,0,0,Passing Too Closely,-74.159,40.593002
4408304,2021-04-10,4:45,THROOP AVENUE,GREENE AVENUE,,BROOKLYN,11221,0,0,0,0,0,0,0,0,Traffic Control Disregarded,-73.94223,40.689426
4407827,2021-04-14,17:30,WEST 34 STREET,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.99915,40.75458
4407399,2021-04-14,22:40,LONG ISLAND EXPRESSWAY,,,,,2,0,0,0,0,0,2,0,Unspecified,-73.82303,40.741394
4407740,2021-04-14,12:47,HENDRIX STREET,ATLANTIC AVENUE,,BROOKLYN,11207,2,0,0,0,0,0,2,0,Turning Improperly,-73.89038,40.676594
4408392,2021-04-16,14:30,EAST 64 STREET,,,,,0,0,0,0,0,0,0,0,Backing Unsafely,-73.9643,40.76468
4407822,2021-04-15,0:00,WEST 155 STREET,BROADWAY,,MANHATTAN,10032,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,-73.94583,40.832764
4407655,2021-04-14,6:55,BROOKLYN QUEENS EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Following Too Closely,-73.96236,40.698544
4407712,2021-04-14,19:00,,,72-24     BROADWAY,QUEENS,11372,0,0,0,0,0,0,0,0,Unspecified,-73.89344,40.747536
